feature,group,private_mean_z,cmose_mean_z,abs_standardized_mean_diff,standardized_wasserstein,ks_statistic
eye_lmk_x_19,eye_landmark_2d,0.7626209855079651,-0.696323812007904,1.4589447975158691,1.4913143918372933,0.7721479361370716
eye_lmk_x_20,eye_landmark_2d,0.7736913561820984,-0.7064317464828491,1.4801230430603027,1.5043668568114459,0.7773590829439252
eye_lmk_x_21,eye_landmark_2d,0.7769942283630371,-0.7094475030899048,1.486441731452942,1.508866695308815,0.7790011098130841
eye_lmk_x_22,eye_landmark_2d,0.7800456881523132,-0.7122337818145752,1.4922795295715332,1.513121876267596,0.7805477219626168
eye_lmk_x_23,eye_landmark_2d,0.7811101078987122,-0.7132055759429932,1.4943156242370605,1.5146182517197662,0.7813841121495327
eye_lmk_x_24,eye_landmark_2d,0.7796083092689514,-0.7118343710899353,1.4914426803588867,1.5124170603356402,0.7803239096573209
eye_lmk_x_25,eye_landmark_2d,0.7763693332672119,-0.7088770270347595,1.4852464199066162,1.50786522599471,0.7786564933800623
eye_lmk_x_26,eye_landmark_2d,0.773245096206665,-0.7060243487358093,1.4792695045471191,1.5036586236314053,0.7769756035825546
eye_lmk_x_27,eye_landmark_2d,0.7721173763275146,-0.7049946784973145,1.477112054824829,1.5022441513597626,0.7764565615264798
eye_lmk_x_28,eye_landmark_2d,0.8401402831077576,-0.7671040892601013,1.6072443723678589,1.6212820383332418,0.8279529984423676
eye_lmk_x_29,eye_landmark_2d,0.8411433696746826,-0.76801997423172,1.6091632843017578,1.6232359595051575,0.828527589563863
eye_lmk_x_30,eye_landmark_2d,0.8448314070701599,-0.7713873982429504,1.6162188053131104,1.6302567353315989,0.8316441783489097
eye_lmk_x_31,eye_landmark_2d,0.8488354682922363,-0.7750433087348938,1.6238787174224854,1.6378484403847202,0.8342020346573209
eye_lmk_x_32,eye_landmark_2d,0.8509160876274109,-0.776943027973175,1.627859115600586,1.6418912059290698,0.8362114972741433
eye_lmk_x_33,eye_landmark_2d,0.8500610589981079,-0.7761623859405518,1.6262234449386597,1.6402458887373135,0.8354821553738319
eye_lmk_x_34,eye_landmark_2d,0.8466701507568359,-0.7730662822723389,1.6197364330291748,1.6336706389905553,0.8325124026479751
eye_lmk_x_35,eye_landmark_2d,0.842391848564148,-0.7691599130630493,1.6115517616271973,1.6254890404311528,0.8301196066978193
eye_lmk_x_36,eye_landmark_2d,0.8384160995483398,-0.7655298113822937,1.6039459705352783,1.6175556143429721,0.8246832359813083
eye_lmk_x_37,eye_landmark_2d,0.8404337167739868,-0.7673720121383667,1.6078057289123535,1.6214916403955506,0.8270014310747663
eye_lmk_x_38,eye_landmark_2d,0.8432636857032776,-0.7699559926986694,1.6132197380065918,1.627001606690185,0.8303577005451712
eye_lmk_x_39,eye_landmark_2d,0.8469352126121521,-0.7733083367347717,1.6202435493469238,1.6341382394417174,0.832860027258567
eye_lmk_x_40,eye_landmark_2d,0.8508517742156982,-0.7768843770027161,1.6277360916137695,1.6417243000958643,0.8356646904205608
eye_lmk_x_41,eye_landmark_2d,0.8544815182685852,-0.7801985740661621,1.6346800327301025,1.6487523637848662,0.8408008372274144
eye_lmk_x_42,eye_landmark_2d,0.8577413558959961,-0.7831750512123108,1.640916347503662,1.655069178544285,0.8462453368380062
eye_lmk_x_43,eye_landmark_2d,0.8552863597869873,-0.7809333801269531,1.6362197399139404,1.6503225198084484,0.8417071553738318
eye_lmk_x_44,eye_landmark_2d,0.8521328568458557,-0.7780541777610779,1.6301870346069336,1.6442053992052719,0.83683132788162
eye_lmk_x_45,eye_landmark_2d,0.8486303687095642,-0.7748560905456543,1.6234865188598633,1.6374219533861325,0.8333941394080997
eye_lmk_x_46,eye_landmark_2d,0.8448981642723083,-0.7714484333992004,1.6163465976715088,1.6301742159203263,0.8314862441588786
eye_lmk_x_47,eye_landmark_2d,0.8413439393043518,-0.7682031393051147,1.6095471382141113,1.6232560639904448,0.8280847157320872
eye_lmk_x_48,eye_landmark_2d,0.8447288274765015,-0.7712937593460083,1.6160225868225098,1.629924985959728,0.8317306756230529
eye_lmk_x_49,eye_landmark_2d,0.846489667892456,-0.7729014754295349,1.6193912029266357,1.6332895914511516,0.8325647780373832
eye_lmk_x_50,eye_landmark_2d,0.847974956035614,-0.7742576599121094,1.6222326755523682,1.636169415485021,0.833300477024922
eye_lmk_x_51,eye_landmark_2d,0.8483554720878601,-0.7746050953865051,1.6229605674743652,1.636902137197994,0.8335782515576323
eye_lmk_x_52,eye_landmark_2d,0.8474287986755371,-0.7737590074539185,1.6211878061294556,1.6350998017874967,0.8330488999221184
eye_lmk_x_53,eye_landmark_2d,0.8456963300704956,-0.7721771597862244,1.6178734302520752,1.6318115231518933,0.8321751070872274
eye_lmk_x_54,eye_landmark_2d,0.8441528677940369,-0.770767867565155,1.614920735359192,1.6288712371425953,0.8311965634735202
eye_lmk_x_55,eye_landmark_2d,0.8437438011169434,-0.7703943252563477,1.614138126373291,1.6280733619567,0.8310822819314642
eye_lmk_y_0,eye_landmark_2d,0.9139094948768616,-0.8344602584838867,1.7483696937561035,1.7537122919417356,0.930638765576324
eye_lmk_y_1,eye_landmark_2d,0.9101429581642151,-0.831021249294281,1.741164207458496,1.746146105998729,0.9283412091121496
eye_lmk_y_2,eye_landmark_2d,0.9084930419921875,-0.829514741897583,1.7380077838897705,1.74285192551704,0.9269023656542056
eye_lmk_y_3,eye_landmark_2d,0.910142719745636,-0.8310209512710571,1.741163730621338,1.7461823449169644,0.9292165887850468
eye_lmk_y_4,eye_landmark_2d,0.9138819575309753,-0.8344351649284363,1.7483171224594116,1.7537097367881422,0.9312157807632399
eye_lmk_y_5,eye_landmark_2d,0.9174804091453552,-0.8377208113670349,1.7552012205123901,1.7609738211795365,0.9332220307632398
eye_lmk_y_6,eye_landmark_2d,0.9186787605285645,-0.8388149738311768,1.7574937343597412,1.7633638272144765,0.9349854653426791
eye_lmk_y_7,eye_landmark_2d,0.917356550693512,-0.8376076817512512,1.7549642324447632,1.7606715304599405,0.9321745716510903
eye_lmk_y_8,eye_landmark_2d,0.9133266806602478,-0.833928108215332,1.7472548484802246,1.752776218840441,0.9301641744548286
eye_lmk_y_9,eye_landmark_2d,0.9121153354644775,-0.8328221440315247,1.7449374198913574,1.7502574517237912,0.9298570482866044
eye_lmk_y_10,eye_landmark_2d,0.9114919900894165,-0.8322529196739197,1.7437448501586914,1.7489375328859196,0.9298086351246106
eye_lmk_y_11,eye_landmark_2d,0.9111019968986511,-0.8318969011306763,1.7429988384246826,1.7481435746119667,0.9298348228193147
eye_lmk_y_12,eye_landmark_2d,0.911457359790802,-0.8322213292121887,1.7436786890029907,1.7489215830288096,0.9299760903426791
eye_lmk_y_13,eye_landmark_2d,0.9123454093933105,-0.8330320715904236,1.745377540588379,1.7508133590604156,0.9304197429906542
eye_lmk_y_14,eye_landmark_2d,0.914013683795929,-0.8345553874969482,1.7485690116882324,1.7542572174128201,0.9311776869158879
eye_lmk_y_15,eye_landmark_2d,0.9155675768852234,-0.8359742760658264,1.7515418529510498,1.757329873635827,0.9317919197819315
eye_lmk_y_16,eye_landmark_2d,0.9163832664489746,-0.8367190361022949,1.7531023025512695,1.7589043967945128,0.9320204828660437
eye_lmk_y_17,eye_landmark_2d,0.9166035652160645,-0.8369202017784119,1.753523826599121,1.7593224283953146,0.9319379478193147
eye_lmk_y_18,eye_landmark_2d,0.916008710861206,-0.8363770246505737,1.7523857355117798,1.758144084009933,0.931576839953271
eye_lmk_y_19,eye_landmark_2d,0.9149330258369446,-0.8353947997093201,1.7503278255462646,1.7560042660087165,0.9307974980529595
eye_lmk_y_20,eye_landmark_2d,0.9154762029647827,-0.8358907699584961,1.7513669729232788,1.756897991888256,0.9313157320872274
eye_lmk_y_21,eye_landmark_2d,0.9161103367805481,-0.8364697694778442,1.752580165863037,1.7581842354432582,0.9319380743769471
eye_lmk_y_22,eye_landmark_2d,0.9154433608055115,-0.8358608484268188,1.7513041496276855,1.7568514578019556,0.9315157320872275
eye_lmk_y_23,eye_landmark_2d,0.9138257503509521,-0.8343838453292847,1.7482095956802368,1.7536032616866757,0.9310062597352025
eye_lmk_y_24,eye_landmark_2d,0.9121511578559875,-0.8328548073768616,1.7450059652328491,1.7502390290268857,0.9303181464174455
eye_lmk_y_25,eye_landmark_2d,0.911445140838623,-0.8322101831436157,1.7436553239822388,1.748814429222663,0.9299578368380063
eye_lmk_y_26,eye_landmark_2d,0.9121732711791992,-0.8328750133514404,1.7450482845306396,1.7502660087719057,0.930200691199377
eye_lmk_y_27,eye_landmark_2d,0.9138638973236084,-0.8344185948371887,1.7482824325561523,1.7536546797703487,0.9306466997663551
eye_lmk_y_28,eye_landmark_2d,0.9160104990005493,-0.8363786339759827,1.7523891925811768,1.7578642187956177,0.9334983255451714
eye_lmk_y_29,eye_landmark_2d,0.9120610356330872,-0.8327725529670715,1.7448335886001587,1.749922524207047,0.9299428056853583
eye_lmk_y_30,eye_landmark_2d,0.9100029468536377,-0.830893337726593,1.740896224975586,1.7458513584633033,0.9285937013239876
eye_lmk_y_31,eye_landmark_2d,0.9113907814025879,-0.8321605324745178,1.743551254272461,1.7486694283017805,0.9310555490654205
eye_lmk_y_32,eye_landmark_2d,0.915172815322876,-0.8356137871742249,1.750786542892456,1.7562632361389263,0.9339673578660436
eye_lmk_y_33,eye_landmark_2d,0.9188042879104614,-0.8389295339584351,1.7577338218688965,1.7635745731779906,0.9355498539719626
eye_lmk_y_34,eye_landmark_2d,0.9203935265541077,-0.8403806686401367,1.7607741355895996,1.7667607592188135,0.9364982476635515
eye_lmk_y_35,eye_landmark_2d,0.9195698499679565,-0.8396285772323608,1.7591984272003174,1.7650704287958032,0.9352800330996884
eye_lmk_y_36,eye_landmark_2d,0.9158329963684082,-0.8362166285514832,1.7520496845245361,1.7578197605940815,0.9334586448598131
eye_lmk_y_37,eye_landmark_2d,0.9141592383384705,-0.8346883654594421,1.7488476037979126,1.7543643984415274,0.9324467679127726
eye_lmk_y_38,eye_landmark_2d,0.9129661321640015,-0.8335989713668823,1.7465651035308838,1.7518867667643239,0.9318253602024922
eye_lmk_y_39,eye_landmark_2d,0.9123833179473877,-0.8330668210983276,1.7454501390457153,1.7506922589668656,0.9317055295950155
eye_lmk_y_40,eye_landmark_2d,0.9126489758491516,-0.8333093523979187,1.7459583282470703,1.7512647752487867,0.931883284657321
eye_lmk_y_41,eye_landmark_2d,0.9133812785148621,-0.8339779376983643,1.747359275817871,1.7528051314544242,0.9323943925233645
eye_lmk_y_42,eye_landmark_2d,0.9146227836608887,-0.835111677646637,1.7497344017028809,1.7554029710200365,0.9334991238317757
eye_lmk_y_43,eye_landmark_2d,0.9162705540657043,-0.836616039276123,1.7528865337371826,1.758697160006198,0.9347522683021807
eye_lmk_y_44,eye_landmark_2d,0.9172581434249878,-0.8375178575515747,1.7547760009765625,1.7606571041956955,0.935132418224299
eye_lmk_y_45,eye_landmark_2d,0.9177692532539368,-0.8379845023155212,1.755753755569458,1.7616604285174022,0.9353165401090343
eye_lmk_y_46,eye_landmark_2d,0.9176895022392273,-0.83791184425354,1.755601406097412,1.7614999913352296,0.9352871787383178
eye_lmk_y_47,eye_landmark_2d,0.9172191619873047,-0.8374822735786438,1.7547013759613037,1.7605777360720336,0.934973695482866
eye_lmk_y_48,eye_landmark_2d,0.9174022078514099,-0.8376493453979492,1.755051612854004,1.7607032300400867,0.9347244937694704
eye_lmk_y_49,eye_landmark_2d,0.9179150462150574,-0.8381176590919495,1.7560327053070068,1.7617482653677163,0.9348919489875389
eye_lmk_y_50,eye_landmark_2d,0.9171620011329651,-0.8374300599098206,1.7545920610427856,1.7602424739632916,0.9347808411214953
eye_lmk_y_51,eye_landmark_2d,0.9155186414718628,-0.8359296321868896,1.7514482736587524,1.7569357226365727,0.9339395833333334
eye_lmk_y_52,eye_landmark_2d,0.9139023423194885,-0.8344537615776062,1.7483561038970947,1.753676553133657,0.9325642231308412
eye_lmk_y_53,eye_landmark_2d,0.9133256673812866,-0.8339272737503052,1.7472529411315918,1.7525036120149138,0.9318539232866044
eye_lmk_y_54,eye_landmark_2d,0.9141725897789001,-0.8347004652023315,1.748872995376587,1.7541913540808856,0.9324332749221185
eye_lmk_y_55,eye_landmark_2d,0.9158799648284912,-0.8362594842910767,1.7521394491195679,1.7576261547848577,0.9337046728971963
eye_lmk_X_0,eye_landmark_3d,-0.22029705345630646,0.20114591717720032,0.42144298553466797,0.4993526869613181,0.2587472059968847
eye_lmk_X_1,eye_landmark_3d,-0.2201678603887558,0.20102792978286743,0.4211958050727844,0.49823303548757375,0.2589987441588785
eye_lmk_X_2,eye_landmark_3d,-0.22035092115402222,0.2011951059103012,0.4215460419654846,0.4977567247399364,0.2598130159657321
eye_lmk_X_3,eye_landmark_3d,-0.22065506875514984,0.20147278904914856,0.4221278429031372,0.49813087325995026,0.26041142912772586
eye_lmk_X_4,eye_landmark_3d,-0.2208695411682129,0.2016686350107193,0.422538161277771,0.4991104141745162,0.26017081386292834
eye_lmk_X_5,eye_landmark_3d,-0.22108380496501923,0.20186425745487213,0.42294806241989136,0.5001786202890769,0.25976554711838007
eye_lmk_X_6,eye_landmark_3d,-0.22087085247039795,0.2016698122024536,0.42254066467285156,0.5006672422761278,0.25939767328660435
eye_lmk_X_7,eye_landmark_3d,-0.22062262892723083,0.201443150639534,0.422065794467926,0.500389408361464,0.25919855919003115
eye_lmk_X_8,eye_landmark_3d,-0.2208252251148224,0.201628178358078,0.4224534034729004,0.4984421040802455,0.2583624513239875
eye_lmk_X_9,eye_landmark_3d,-0.21963319182395935,0.20053976774215698,0.42017295956611633,0.49732008146302237,0.25760438084112147
eye_lmk_X_10,eye_landmark_3d,-0.2195819914340973,0.2004930078983307,0.420074999332428,0.4978673332599741,0.2579908781152648
eye_lmk_X_11,eye_landmark_3d,-0.22035926580429077,0.20120270550251007,0.42156195640563965,0.4989749507061951,0.25902496105919004
eye_lmk_X_12,eye_landmark_3d,-0.2214217483997345,0.20217283070087433,0.42359459400177,0.49985462744008746,0.25979240654205604
eye_lmk_X_13,eye_landmark_3d,-0.2223358452320099,0.20300744473934174,0.42534327507019043,0.5003688658539733,0.2604511487538941
eye_lmk_X_14,eye_landmark_3d,-0.22294680774211884,0.2035652995109558,0.42651212215423584,0.5004861773717104,0.26076070872274143
eye_lmk_X_15,eye_landmark_3d,-0.2221907526254654,0.20287497341632843,0.4250657260417938,0.5005636342183717,0.26016626752336447
eye_lmk_X_16,eye_landmark_3d,-0.22106052935123444,0.2018430083990097,0.42290353775024414,0.5001030886610464,0.25918135708722745
eye_lmk_X_17,eye_landmark_3d,-0.2204165905714035,0.20125506818294525,0.42167165875434875,0.4997133837258544,0.25854130646417445
eye_lmk_X_18,eye_landmark_3d,-0.2200709581375122,0.20093944668769836,0.42101040482521057,0.49900509484461775,0.2581589077102804
eye_lmk_X_19,eye_landmark_3d,-0.2200983166694641,0.20096443593502045,0.42106276750564575,0.4982407869233316,0.2579663746105919
eye_lmk_X_20,eye_landmark_3d,-0.2211240977048874,0.20190104842185974,0.42302513122558594,0.4999841930861912,0.2592154789719626
eye_lmk_X_21,eye_landmark_3d,-0.22108756005764008,0.20186765491962433,0.4229552149772644,0.49985011599853757,0.2596186429127726
eye_lmk_X_22,eye_landmark_3d,-0.22097870707511902,0.20176829397678375,0.42274701595306396,0.49937934996641703,0.2597710377725857
eye_lmk_X_23,eye_landmark_3d,-0.22087235748767853,0.20167119801044464,0.42254355549812317,0.49881913932474214,0.25976229556074765
eye_lmk_X_24,eye_landmark_3d,-0.22082868218421936,0.2016313225030899,0.42246001958847046,0.4985127512270062,0.2598574863707165
eye_lmk_X_25,eye_landmark_3d,-0.2208508402109146,0.20165154337882996,0.42250239849090576,0.4986205169593535,0.25977414330218074
eye_lmk_X_26,eye_landmark_3d,-0.22093914449214935,0.20173215866088867,0.4226713180541992,0.4991127418357269,0.25941066978193145
eye_lmk_X_27,eye_landmark_3d,-0.22105325758457184,0.20183634757995605,0.4228895902633667,0.49967115198823203,0.2592130841121495
eye_lmk_X_28,eye_landmark_3d,-0.2040320783853531,0.18629488348960876,0.39032697677612305,0.4940372563326174,0.25621785436137073
eye_lmk_X_29,eye_landmark_3d,-0.20362800359725952,0.1859259456396103,0.389553964138031,0.4925919085014214,0.2561710377725857
eye_lmk_X_30,eye_landmark_3d,-0.20362697541713715,0.18592500686645508,0.3895519971847534,0.49154668638755794,0.2564669781931464
eye_lmk_X_31,eye_landmark_3d,-0.20401161909103394,0.18627622723579407,0.390287846326828,0.4915377145971932,0.25699554127725854
eye_lmk_X_32,eye_landmark_3d,-0.20447540283203125,0.18669965863227844,0.3911750614643097,0.4924535399573853,0.2567987636292835
eye_lmk_X_33,eye_landmark_3d,-0.2047612965106964,0.18696071207523346,0.39172202348709106,0.4937393683335651,0.2561963882398754
eye_lmk_X_34,eye_landmark_3d,-0.20477691292762756,0.18697497248649597,0.39175188541412354,0.4947483466558648,0.25635400116822427
eye_lmk_X_35,eye_landmark_3d,-0.2044563889503479,0.1866823136806488,0.3911387026309967,0.49486970715715156,0.25608338200934583
eye_lmk_X_36,eye_landmark_3d,-0.20132023096084595,0.18381880223751068,0.3851390480995178,0.49071127048739765,0.25319656347352026
eye_lmk_X_37,eye_landmark_3d,-0.201005756855011,0.18353167176246643,0.3845374286174774,0.490088314582844,0.2542004380841122
eye_lmk_X_38,eye_landmark_3d,-0.20124371349811554,0.18374891579151154,0.3849926292896271,0.4899406444937963,0.25513053933021806
eye_lmk_X_39,eye_landmark_3d,-0.20234408974647522,0.1847536414861679,0.38709771633148193,0.4903686689054499,0.2568162285825545
eye_lmk_X_40,eye_landmark_3d,-0.20387567579746246,0.18615208566188812,0.3900277614593506,0.49085826827058987,0.25742022975077883
eye_lmk_X_41,eye_landmark_3d,-0.2047436386346817,0.18694458901882172,0.3916882276535034,0.49065433590463836,0.25655265771028035
eye_lmk_X_42,eye_landmark_3d,-0.20439967513084412,0.18663053214550018,0.3910301923751831,0.4895339194958112,0.2556657904984424
eye_lmk_X_43,eye_landmark_3d,-0.20458991825580597,0.18680423498153687,0.39139413833618164,0.49108985896976853,0.25553291471962614
eye_lmk_X_44,eye_landmark_3d,-0.20403197407722473,0.1862947940826416,0.39032676815986633,0.491757650072826,0.2559979945482866
eye_lmk_X_45,eye_landmark_3d,-0.20323747396469116,0.1855693757534027,0.38880684971809387,0.49188234981727613,0.2555099591121495
eye_lmk_X_46,eye_landmark_3d,-0.202570840716362,0.18496067821979523,0.3875315189361572,0.4917681022236181,0.25510438084112147
eye_lmk_X_47,eye_landmark_3d,-0.20185504853725433,0.18430711328983307,0.3861621618270874,0.49124406620304906,0.2539885903426792
eye_lmk_X_48,eye_landmark_3d,-0.2041904777288437,0.18643952906131744,0.39063000679016113,0.4934661971509156,0.2552571943146418
eye_lmk_X_49,eye_landmark_3d,-0.20427922904491425,0.1865205615758896,0.39079979062080383,0.4933818796808469,0.25533656542056077
eye_lmk_X_50,eye_landmark_3d,-0.20423275232315063,0.1864781230688095,0.39071089029312134,0.4929315939368276,0.25500640576323985
eye_lmk_X_51,eye_landmark_3d,-0.20407511293888092,0.18633417785167694,0.39040929079055786,0.492341606344463,0.25503291471962614
eye_lmk_X_52,eye_landmark_3d,-0.2038918137550354,0.18616680800914764,0.39005863666534424,0.49197466194516704,0.2550788746105919
eye_lmk_X_53,eye_landmark_3d,-0.20377692580223083,0.18606191873550415,0.389838844537735,0.49200985838657496,0.25509003115264794
eye_lmk_X_54,eye_landmark_3d,-0.20382362604141235,0.18610458076000214,0.3899282217025757,0.4924860131110919,0.2550679030373832
eye_lmk_X_55,eye_landmark_3d,-0.20399940013885498,0.18626505136489868,0.39026445150375366,0.4930948362121943,0.2552250486760125
eye_lmk_Y_0,eye_landmark_3d,0.3707502484321594,-0.3385196626186371,0.7092698812484741,0.8743589675788553,0.49343086059190033
eye_lmk_Y_1,eye_landmark_3d,0.3719852566719055,-0.3396473228931427,0.7116326093673706,0.8753940599638533,0.4918054711838007
eye_lmk_Y_2,eye_landmark_3d,0.3724258244037628,-0.3400496542453766,0.7124754786491394,0.8759965918958229,0.4921031347352025
eye_lmk_Y_3,eye_landmark_3d,0.3717751204967499,-0.3394554555416107,0.7112305760383606,0.8757046215397498,0.49412611954828656
eye_lmk_Y_4,eye_landmark_3d,0.3704681694507599,-0.338262140750885,0.7087303400039673,0.8747716941065048,0.4958078271028038
eye_lmk_Y_5,eye_landmark_3d,0.3690355122089386,-0.3369539976119995,0.7059894800186157,0.8734858518346678,0.49679276674454825
eye_lmk_Y_6,eye_landmark_3d,0.3690232038497925,-0.33694276213645935,0.7059659957885742,0.8735136756780859,0.49725459501557634
eye_lmk_Y_7,eye_landmark_3d,0.36956101655960083,-0.3374338448047638,0.706994891166687,0.8736484210577,0.4956760514018691
eye_lmk_Y_8,eye_landmark_3d,0.36356624960899353,-0.3319602310657501,0.6955264806747437,0.8623314532345598,0.4786233352803738
eye_lmk_Y_9,eye_landmark_3d,0.36618202924728394,-0.33434855937957764,0.7005305886268616,0.8661548885940018,0.4807915595794392
eye_lmk_Y_10,eye_landmark_3d,0.36840954422950745,-0.3363824784755707,0.7047920227050781,0.869680855039616,0.4835580607476636
eye_lmk_Y_11,eye_landmark_3d,0.36912286281585693,-0.33703377842903137,0.7061566114425659,0.8709863721984596,0.48576996690031155
eye_lmk_Y_12,eye_landmark_3d,0.3673749566078186,-0.3354378342628479,0.7028127908706665,0.8687084012836491,0.4844454147196261
eye_lmk_Y_13,eye_landmark_3d,0.3646557629108429,-0.332955002784729,0.6976107358932495,0.8650615663756789,0.48191535241433026
eye_lmk_Y_14,eye_landmark_3d,0.36236143112182617,-0.3308601677417755,0.6932215690612793,0.8623779407835306,0.4829440031152648
eye_lmk_Y_15,eye_landmark_3d,0.3631700277328491,-0.3315984308719635,0.6947684288024902,0.8640196344780533,0.48402890381619934
eye_lmk_Y_16,eye_landmark_3d,0.36458101868629456,-0.33288678526878357,0.6974678039550781,0.8662762942457549,0.4845676012461059
eye_lmk_Y_17,eye_landmark_3d,0.36510881781578064,-0.3333686888217926,0.6984775066375732,0.8669262835069302,0.4852136390186916
eye_lmk_Y_18,eye_landmark_3d,0.3645781874656677,-0.33288419246673584,0.6974623799324036,0.8655950059661575,0.48326842873831777
eye_lmk_Y_19,eye_landmark_3d,0.36376553773880005,-0.3321421444416046,0.695907711982727,0.8635748858776716,0.4806320288161994
eye_lmk_Y_20,eye_landmark_3d,0.3696609139442444,-0.33752506971359253,0.7071859836578369,0.8734742459057538,0.49446889602803745
eye_lmk_Y_21,eye_landmark_3d,0.3694630563259125,-0.3373444378376007,0.7068074941635132,0.8735165860034585,0.495414972741433
eye_lmk_Y_22,eye_landmark_3d,0.3695529103279114,-0.33742642402648926,0.7069793343544006,0.8735777185948209,0.4951967192367601
eye_lmk_Y_23,eye_landmark_3d,0.3698580861091614,-0.3377051055431366,0.7075631618499756,0.8736126379514834,0.4936197624610592
eye_lmk_Y_24,eye_landmark_3d,0.3702293932437897,-0.338044136762619,0.7082735300064087,0.8736390763831223,0.4924554906542056
eye_lmk_Y_25,eye_landmark_3d,0.3704145550727844,-0.3382132053375244,0.7086277604103088,0.873589532787623,0.4913618769470405
eye_lmk_Y_26,eye_landmark_3d,0.37030449509620667,-0.3381126821041107,0.7084171772003174,0.8734890447792301,0.491458703271028
eye_lmk_Y_27,eye_landmark_3d,0.3699771463871002,-0.3378137946128845,0.7077909708023071,0.8734218942755771,0.49258961253894085
eye_lmk_Y_28,eye_landmark_3d,0.3686625361442566,-0.3366134762763977,0.7052760124206543,0.8786772524338443,0.4957570482866044
eye_lmk_Y_29,eye_landmark_3d,0.3695420026779175,-0.33741647005081177,0.7069584727287292,0.8789300379373834,0.4934610786604361
eye_lmk_Y_30,eye_landmark_3d,0.3700252175331116,-0.3378576636314392,0.7078828811645508,0.8787742151625736,0.4907578271028038
eye_lmk_Y_31,eye_landmark_3d,0.36975666880607605,-0.337612509727478,0.7073692083358765,0.8781546684306757,0.48892058021806856
eye_lmk_Y_32,eye_landmark_3d,0.36886221170425415,-0.3367958068847656,0.7056580185890198,0.8774105584945546,0.48882205023364483
